host	logname	time	method	url	response	bytes
133.43.96.45	-	807249622	GET	/images/KSC-logosmall.gif	200	1204		
133.43.96.45	-	807249623	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	200	8083		
133.43.96.45	-	807249623	GET	/images/launch-logo.gif	200	1713		
www-c8.proxy.aol.com	-	807249624	GET	/shuttle/countdown/	200	4324		
133.43.96.45	-	807249625	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
ix-esc-ca2-07.ix.netcom.com	-	807249625	GET	/shuttle/resources/orbiters/discovery-logo.gif	200	4179		
piweba4y.prodigy.com	-	807249632	GET	/images/NASA-logosmall.gif	200	786		
slppp6.intermind.net	-	807249632	GET	/history/skylab/skylab-1.html	200	1659		
ix-esc-ca2-07.ix.netcom.com	-	807249634	GET	/images/ksclogosmall.gif	200	3635		
in24.inetnebr.com	-	807249634	GET	/shuttle/missions/sts-68/news/sts-68-mcc-06.txt	200	2303		
slppp6.intermind.net	-	807249639	GET	/history/skylab/skylab-logo.gif	200	3274		
ix-esc-ca2-07.ix.netcom.com	-	807249639	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
uplherc.upl.com	-	807249643	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	13450		
uplherc.upl.com	-	807249644	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
uplherc.upl.com	-	807249645	GET	/images/KSC-logosmall.gif	200	1204		
uplherc.upl.com	-	807249645	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
uplherc.upl.com	-	807249645	GET	/images/launch-logo.gif	200	1713		
133.43.96.45	-	807249646	GET	/shuttle/resources/orbiters/endeavour.html	200	6168		
piweba4y.prodigy.com	-	807249647	GET	/images/KSC-logosmall.gif	200	1204		
133.43.96.45	-	807249651	GET	/images/ksclogosmall.gif	200	3635		
133.43.96.45	-	807249651	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
uplherc.upl.com	-	807249655	GET	/shuttle/resources/orbiters/atlantis.html	200	7025		
uplherc.upl.com	-	807249656	GET	/shuttle/resources/orbiters/atlantis-logo.gif	200	4179		
www-c3.proxy.aol.com	-	807249657	GET	/cgi-bin/imagemap/countdown70?285,291	302	85		
uplherc.upl.com	-	807249659	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
uplherc.upl.com	-	807249659	GET	/images/ksclogosmall.gif	200	3635		
www-c3.proxy.aol.com	-	807249659	GET	/htbin/cdt_main.pl	200	3714		
in24.inetnebr.com	-	807249662	GET	/shuttle/missions/sts-68/news/sts-68-mcc-07.txt	200	1437		
www-c3.proxy.aol.com	-	807249665	GET	/shuttle/countdown/images/countclock.gif	200	13994		
uplherc.upl.com	-	807249673	GET	/shuttle/resources/orbiters/challenger.html	200	8089		
133.68.18.180	-	807249673	GET	/persons/nasa-cm/jmd-sm.gif	200	3660		
piweba4y.prodigy.com	-	807249674	GET	/images/launchmedium.gif	200	11853		
133.68.18.180	-	807249674	GET	/persons/nasa-cm/tnn-sm.gif	200	4742		
133.68.18.180	-	807249674	GET	/persons/nasa-cm/hec-sm.gif	200	5410		
133.68.18.180	-	807249674	GET	/persons/nasa-cm/mike-sm.gif	200	4649		
uplherc.upl.com	-	807249675	GET	/shuttle/resources/orbiters/challenger-logo.gif	200	4179		
133.43.96.45	-	807249676	GET	/shuttle/resources/orbiters/endeavour-logo.gif	200	5052		
uplherc.upl.com	-	807249677	GET	/history/apollo/apollo-17/apollo-17.html	200	2732		
ip-pdx6-54.teleport.com	-	807249677	GET	/history/history.html	200	1602		
uplherc.upl.com	-	807249678	GET	/history/apollo/apollo-17/apollo-17-patch-small.gif	200	14977		
uplherc.upl.com	-	807249678	GET	/history/apollo/images/footprint-logo.gif	200	4209		
www-d3.proxy.aol.com	-	807249680	GET	/	200	7280		
in24.inetnebr.com	-	807249682	GET	/shuttle/missions/sts-68/news/sts-68-mcc-08.txt	200	2215		
www-d3.proxy.aol.com	-	807249688	GET	/images/ksclogo-medium.gif	200	5866		
www-d3.proxy.aol.com	-	807249688	GET	/images/NASA-logosmall.gif	200	786		
www-d3.proxy.aol.com	-	807249688	GET	/images/MOSAIC-logosmall.gif	200	363		
www-d3.proxy.aol.com	-	807249689	GET	/images/USA-logosmall.gif	200	234		
www-d3.proxy.aol.com	-	807249691	GET	/images/WORLD-logosmall.gif	200	669		
piweba4y.prodigy.com	-	807249692	GET	/history/history.html	200	1602		
piweba4y.prodigy.com	-	807249697	GET	/history/apollo/images/apollo-small.gif	200	9630		
uplherc.upl.com	-	807249698	GET	/shuttle/missions/sts-71/images/images.html	200	8529		
133.43.96.45	-	807249699	GET	/shuttle/missions/sts-72/mission-sts-72.html	200	3804		
haraway.ucet.ufl.edu	-	807249703	GET	/facilities/lc39a.html	200	7008		
haraway.ucet.ufl.edu	-	807249703	GET	/images/lc39a-logo.gif	200	13116		
haraway.ucet.ufl.edu	-	807249704	GET	/images/kscmap-tiny.gif	200	2537		
133.68.18.180	-	807249708	GET	/persons/nasa-cm/jmd.html	200	4067		
ip-pdx6-54.teleport.com	-	807249708	GET	/history/apollo/apollo.html	200	3260		
www-c3.proxy.aol.com	-	807249708	GET	/shuttle/countdown/count.html	200	73231		
uplherc.upl.com	-	807249708	GET	/shuttle/missions/sts-71/images/KSC-95EC-0423.gif	200	64939		
133.43.96.45	-	807249709	GET	/shuttle/missions/sts-72/sts-72-patch-small.gif	200	4179		
www-d4.proxy.aol.com	-	807249709	GET	/images/rollout.gif	200	258839		
133.68.18.180	-	807249709	GET	/persons/nasa-cm/jmd.gif	200	17866		
piweba4y.prodigy.com	-	807249710	GET	/images/KSC-logosmall.gif	200	1204		
endeavor.fujitsu.co.jp	-	807249711	GET	/shuttle/missions/sts-68/ksc-srl-image.html	200	1404		
www-d3.proxy.aol.com	-	807249712	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	13450		
in24.inetnebr.com	-	807249714	GET	/shuttle/missions/sts-68/news/sts-68-mcc-09.txt	200	2166		
205.163.36.61	-	807249715	GET	/shuttle/countdown/countdown.html	200	4324		
205.163.36.61	-	807249717	GET	/shuttle/countdown/count70.gif	304	0		
rpgopher.aist.go.jp	-	807249718	GET	/ksc.html	200	7280		
205.163.36.61	-	807249721	GET	/images/NASA-logosmall.gif	304	0		
205.163.36.61	-	807249721	GET	/images/KSC-logosmall.gif	304	0		
139.230.35.135	-	807249722	GET	/shuttle/missions/sts-49/mission-sts-49.html	200	9271		
rpgopher.aist.go.jp	-	807249722	GET	/images/NASA-logosmall.gif	304	0		
ip-pdx6-54.teleport.com	-	807249723	GET	/history/apollo/apollo-13/apollo-13.html	200	18556		
rpgopher.aist.go.jp	-	807249724	GET	/images/USA-logosmall.gif	304	0		
rpgopher.aist.go.jp	-	807249724	GET	/images/ksclogo-medium.gif	304	0		
piweba4y.prodigy.com	-	807249724	GET	/history/apollo/apollo.html	200	3260		
rpgopher.aist.go.jp	-	807249724	GET	/images/MOSAIC-logosmall.gif	304	0		
www-d3.proxy.aol.com	-	807249724	GET	/images/KSC-logosmall.gif	200	1204		
www-d3.proxy.aol.com	-	807249725	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
haraway.ucet.ufl.edu	-	807249725	GET	/images/rss.gif	200	283389		
www-d3.proxy.aol.com	-	807249725	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
rpgopher.aist.go.jp	-	807249725	GET	/images/WORLD-logosmall.gif	304	0		
205.163.36.61	-	807249730	GET	/cgi-bin/imagemap/countdown70?342,281	302	98		
uplherc.upl.com	-	807249731	GET	/shuttle/missions/sts-71/images/KSC-95EC-0589.gif	200	45846		
piweba4y.prodigy.com	-	807249732	GET	/history/apollo/images/footprint-small.gif	200	18149		
piweba1y.prodigy.com	-	807249733	GET	/	200	7280		
165.213.131.21	-	807249735	GET	/procurement/procurement.html	200	3646		
205.163.36.61	-	807249735	GET	/shuttle/countdown/liftoff.html	304	0		
haraway.ucet.ufl.edu	-	807249740	GET	/facilities/mlp.html	200	2653		
haraway.ucet.ufl.edu	-	807249741	GET	/images/mlp-logo.gif	200	28426		
rpgopher.aist.go.jp	-	807249747	GET	/shuttle/countdown/	200	4324		
rpgopher.aist.go.jp	-	807249750	GET	/shuttle/countdown/count70.gif	304	0		
rpgopher.aist.go.jp	-	807249750	GET	/images/KSC-logosmall.gif	304	0		
slppp6.intermind.net	-	807249750	GET	/history/skylab/skylab-2.html	200	1478		
in24.inetnebr.com	-	807249752	GET	/shuttle/missions/sts-68/news/sts-68-mcc-10.txt	200	1712		
piweba1y.prodigy.com	-	807249753	GET	/images/ksclogo-medium.gif	200	5866		
205.163.36.61	-	807249756	GET	/shuttle/countdown/video/livevideo2.gif	200	71319		
rpgopher.aist.go.jp	-	807249765	GET	/cgi-bin/imagemap/countdown70?181,275	302	110		
rpgopher.aist.go.jp	-	807249767	GET	/shuttle/missions/sts-70/movies/movies.html	200	2979		
rpgopher.aist.go.jp	-	807249770	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	304	0		
piweba1y.prodigy.com	-	807249770	GET	/images/NASA-logosmall.gif	304	0		
www-d3.proxy.aol.com	-	807249774	GET	/shuttle/countdown/	200	4324		
in24.inetnebr.com	-	807249777	GET	/shuttle/missions/sts-68/news/sts-68-mcc-11.txt	200	2187		
piweba4y.prodigy.com	-	807249780	GET	/images/KSC-logosmall.gif	200	1204		
piweba4y.prodigy.com	-	807249791	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
haraway.ucet.ufl.edu	-	807249792	GET	/shuttle/missions/sts-70/o-ring-problem.gif	200	16197		
rpgopher.aist.go.jp	-	807249794	GET	/shuttle/missions/sts-70/movies/woodpecker.mpg	200	190269		
piweba1y.prodigy.com	-	807249802	GET	/history/history.html	200	1602		
133.43.96.45	-	807249808	GET	/shuttle/resources/orbiters/endeavour.gif	200	16991		
in24.inetnebr.com	-	807249808	GET	/shuttle/missions/sts-68/news/sts-68-mcc-12.txt	200	1881		
www-c6.proxy.aol.com	-	807249808	GET	/shuttle/missions/sts-68/sts-68-patch-small.gif	200	17459		
piweba1y.prodigy.com	-	807249809	GET	/history/apollo/images/apollo-small.gif	304	0		
165.213.131.21	-	807249812	GET	/images/op-logo-small.gif	200	14915		
gw1.att.com	-	807249813	GET	/shuttle/missions/sts-73/mission-sts-73.html	304	0		
gw1.att.com	-	807249816	GET	/images/launch-logo.gif	304	0		
gw1.att.com	-	807249816	GET	/history/apollo/images/apollo-logo1.gif	304	0		
gw1.att.com	-	807249817	GET	/images/KSC-logosmall.gif	304	0		
gw1.att.com	-	807249817	GET	/shuttle/missions/sts-73/sts-73-patch-small.gif	304	0		
uplherc.upl.com	-	807249817	GET	/shuttle/missions/sts-71/images/KSC-95EC-0911.gif	200	31242		
haraway.ucet.ufl.edu	-	807249819	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	13450		
haraway.ucet.ufl.edu	-	807249819	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
piweba1y.prodigy.com	-	807249821	GET	/images/NASA-logosmall.gif	304	0		
piweba4y.prodigy.com	-	807249823	GET	/history/apollo/images/footprint-small.gif	200	18149		
piweba1y.prodigy.com	-	807249825	GET	/images/KSC-logosmall.gif	200	1204		
ai.asu.edu	-	807249825	GET	/	200	7280		
haraway.ucet.ufl.edu	-	807249827	GET	/shuttle/technology/sts-newsref/sts_asm.html	200	71654		
haraway.ucet.ufl.edu	-	807249828	GET	/shuttle/technology/images/srb_mod_compare_6-small.gif	200	28219		
haraway.ucet.ufl.edu	-	807249828	GET	/shuttle/technology/images/srb_mod_compare_1-small.gif	200	36902		
haraway.ucet.ufl.edu	-	807249828	GET	/images/shuttle-patch-logo.gif	200	891		
haraway.ucet.ufl.edu	-	807249829	GET	/shuttle/technology/images/srb_mod_compare_3-small.gif	200	55666		
in24.inetnebr.com	-	807249831	GET	/shuttle/missions/sts-68/news/sts-68-mcc-13.txt	200	1909		
ai.asu.edu	-	807249832	GET	/facts/facts.html	200	4722		
rpgopher.aist.go.jp	-	807249833	GET	/shuttle/missions/sts-70/movies/sts-70-crew-suitup.mpg	200	90112		
gw1.att.com	-	807249833	GET	/shuttle/missions/sts-73/news	302	0		
gw1.att.com	-	807249834	GET	/shuttle/missions/sts-73/news/	200	519		
ai.asu.edu	-	807249835	GET	/facts/faq01.html	200	19320		
gw1.att.com	-	807249836	GET	/icons/menu.xbm	304	0		
gw1.att.com	-	807249836	GET	/icons/text.xbm	304	0		
gw1.att.com	-	807249836	GET	/icons/blank.xbm	304	0		
async59.ts-p-caps.caps.maine.edu	-	807249842	GET	/software/winvn/winvn.html	200	9866		
rpgopher.aist.go.jp	-	807249845	GET	/cgi-bin/imagemap/countdown70?51,156	302	111		
rpgopher.aist.go.jp	-	807249846	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224		
www-d3.proxy.aol.com	-	807249847	GET	/shuttle/missions/sts-71/movies/movies.html	200	3381		
pm9.j51.com	-	807249848	GET	/facilities/lc39a.html	200	7008		
piweba3y.prodigy.com	-	807249848	GET	/	200	7280		
async59.ts-p-caps.caps.maine.edu	-	807249850	GET	/software/winvn/winvn.gif	200	25218		
pm9.j51.com	-	807249851	GET	/images/lc39a-logo.gif	200	13116		
rpgopher.aist.go.jp	-	807249853	GET	/images/launch-logo.gif	304	0		
rpgopher.aist.go.jp	-	807249853	GET	/history/apollo/images/apollo-logo1.gif	304	0		
pm9.j51.com	-	807249854	GET	/images/kscmap-tiny.gif	200	2537		
rpgopher.aist.go.jp	-	807249854	GET	/shuttle/resources/orbiters/discovery.html	200	6849		
rpgopher.aist.go.jp	-	807249857	GET	/shuttle/resources/orbiters/discovery-logo.gif	200	4179		
rpgopher.aist.go.jp	-	807249857	GET	/images/ksclogosmall.gif	200	3635		
async59.ts-p-caps.caps.maine.edu	-	807249858	GET	/images/construct.gif	200	1414		
rpgopher.aist.go.jp	-	807249858	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
in24.inetnebr.com	-	807249859	GET	/shuttle/missions/sts-68/news/sts-68-mcc-14.txt	200	1418		
async59.ts-p-caps.caps.maine.edu	-	807249860	GET	/software/winvn/bluemarb.gif	200	4441		
uplherc.upl.com	-	807249861	GET	/shuttle/missions/sts-71/images/KSC-95EC-0908.jpg	200	54279		
piweba3y.prodigy.com	-	807249862	GET	/images/ksclogo-medium.gif	200	5866		
piweba1y.prodigy.com	-	807249862	GET	/history/apollo/images/apollo.gif	200	28847		
rpgopher.aist.go.jp	-	807249865	GET	/shuttle/resources/orbiters/endeavour.html	200	6168		
rpgopher.aist.go.jp	-	807249868	GET	/shuttle/resources/orbiters/endeavour-logo.gif	200	5052		
haraway.ucet.ufl.edu	-	807249869	GET	/ksc.html	200	7280		
haraway.ucet.ufl.edu	-	807249870	GET	/images/ksclogo-medium.gif	200	5866		
haraway.ucet.ufl.edu	-	807249870	GET	/images/NASA-logosmall.gif	200	786		
haraway.ucet.ufl.edu	-	807249870	GET	/images/MOSAIC-logosmall.gif	200	363		
haraway.ucet.ufl.edu	-	807249870	GET	/images/USA-logosmall.gif	200	234		
haraway.ucet.ufl.edu	-	807249871	GET	/images/WORLD-logosmall.gif	200	669		
async59.ts-p-caps.caps.maine.edu	-	807249872	GET	/software/winvn/wvsmall.gif	200	13372		
piweba3y.prodigy.com	-	807249877	GET	/images/NASA-logosmall.gif	200	786		
haraway.ucet.ufl.edu	-	807249882	GET	/shuttle/countdown/	200	4324		
haraway.ucet.ufl.edu	-	807249883	GET	/shuttle/countdown/count70.gif	200	46573		
133.43.96.45	-	807249883	GET	/shuttle/missions/sts-49/mission-sts-49.html	200	9271		
async59.ts-p-caps.caps.maine.edu	-	807249886	GET	/images/KSC-logosmall.gif	200	1204		
haraway.ucet.ufl.edu	-	807249887	GET	/cgi-bin/imagemap/countdown70?199,165	302	97		
rpgopher.aist.go.jp	-	807249887	GET	/cgi-bin/imagemap/countdown70?54,211	302	110		
haraway.ucet.ufl.edu	-	807249887	GET	/shuttle/countdown/lps/fr.html	200	1879		
haraway.ucet.ufl.edu	-	807249888	GET	/shuttle/countdown/lps/back.gif	200	1289		
haraway.ucet.ufl.edu	-	807249888	GET	/shuttle/countdown/lps/fr.gif	200	30232		
rpgopher.aist.go.jp	-	807249889	GET	/shuttle/missions/sts-70/images/images.html	200	8657		
piweba3y.prodigy.com	-	807249889	GET	/images/MOSAIC-logosmall.gif	200	363		
async59.ts-p-caps.caps.maine.edu	-	807249890	GET	/images/MOSAIC-logosmall.gif	200	363		
piweba3y.prodigy.com	-	807249891	GET	/images/USA-logosmall.gif	200	234		
async59.ts-p-caps.caps.maine.edu	-	807249893	GET	/images/USA-logosmall.gif	200	234		
piweba4y.prodigy.com	-	807249893	GET	/history/apollo/apollo-13/apollo-13.html	200	18556		
ppp8.montrealnet.ca	-	807249893	GET	/shuttle/missions/missions.html	200	8677		
133.43.96.45	-	807249894	GET	/shuttle/missions/sts-49/sts-49-patch-small.gif	200	11628		
haraway.ucet.ufl.edu	-	807249895	GET	/cgi-bin/imagemap/fr?264,412	302	91		
haraway.ucet.ufl.edu	-	807249895	GET	/shuttle/countdown/lps/bkup-intg/bkup-intg.html	200	4167		
ppp8.montrealnet.ca	-	807249896	GET	/images/launchmedium.gif	200	11853		
haraway.ucet.ufl.edu	-	807249896	GET	/shuttle/countdown/lps/images/BKUP-INT.gif	200	9467		
async59.ts-p-caps.caps.maine.edu	-	807249896	GET	/images/WORLD-logosmall.gif	200	669		
uplherc.upl.com	-	807249897	GET	/shuttle/missions/sts-71/images/KSC-95EC-0873.jpg	200	75147		
134.50.205.24	-	807249897	GET	/shuttle/missions/100th.html	200	32303		
piweba3y.prodigy.com	-	807249898	GET	/images/WORLD-logosmall.gif	200	669		
ppp8.montrealnet.ca	-	807249901	GET	/images/KSC-logosmall.gif	200	1204		
rpgopher.aist.go.jp	-	807249903	GET	/shuttle/missions/sts-70/images/KSC-95EC-0575.gif	200	61570		
ppp8.montrealnet.ca	-	807249907	GET	/images/NASA-logosmall.gif	200	786		
piweba3y.prodigy.com	-	807249908	GET	/images/ksclogo-medium.gif	200	5866		
slip4086.sirius.com	-	807249910	GET	/software/winvn/winvn.html	200	9866		
slip4086.sirius.com	-	807249912	GET	/images/construct.gif	200	1414		
slip4086.sirius.com	-	807249912	GET	/software/winvn/bluemarb.gif	200	4441		
133.43.96.45	-	807249914	GET	/shuttle/missions/sts-57/mission-sts-57.html	200	11508		
slip4086.sirius.com	-	807249915	GET	/software/winvn/wvsmall.gif	200	13372		
ppp8.montrealnet.ca	-	807249916	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224		
slip4086.sirius.com	-	807249918	GET	/images/MOSAIC-logosmall.gif	200	363		
slip4086.sirius.com	-	807249918	GET	/software/winvn/winvn.gif	200	25218		
slip4086.sirius.com	-	807249918	GET	/images/KSC-logosmall.gif	200	1204		
ppp8.montrealnet.ca	-	807249919	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5978		
133.43.96.45	-	807249920	GET	/shuttle/missions/sts-57/sts-57-patch-small.gif	200	11988		
village.islandnet.com	-	807249921	GET	/shuttle/missions/sts-68/images/ksc-upclose.gif	200	86984		
slip4086.sirius.com	-	807249922	GET	/images/USA-logosmall.gif	200	234		
slip4086.sirius.com	-	807249923	GET	/images/WORLD-logosmall.gif	200	669		
204.248.155.42	-	807249930	GET	/images/	200	17688		
haraway.ucet.ufl.edu	-	807249930	GET	/shuttle/missions/sts-71/movies/movies.html	200	3381		
uplherc.upl.com	-	807249932	GET	/shuttle/missions/sts-71/images/KSC-95EC-0948.jpg	200	92477		
204.248.155.42	-	807249932	GET	/icons/menu.xbm	200	527		
204.248.155.42	-	807249932	GET	/icons/image.xbm	200	509		
piweba3y.prodigy.com	-	807249932	GET	/shuttle/missions/sts-71/images/images.html	200	8529		
204.248.155.42	-	807249935	GET	/icons/blank.xbm	200	509		
piweba4y.prodigy.com	-	807249935	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
js002.cc.utsunomiya-u.ac.jp	-	807249935	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224		
ppp8.montrealnet.ca	-	807249936	GET	/images/launch-logo.gif	200	1713		
ppp8.montrealnet.ca	-	807249936	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
van10271.direct.ca	-	807249949	GET	/software/winvn/winvn.html	200	9866		
133.43.96.45	-	807249951	GET	/shuttle/missions/sts-57/mission-sts-57.html	200	11508		
van10271.direct.ca	-	807249951	GET	/software/winvn/winvn.gif	200	25218		
van10271.direct.ca	-	807249951	GET	/images/construct.gif	200	1414		
van10271.direct.ca	-	807249951	GET	/software/winvn/bluemarb.gif	200	4441		
js002.cc.utsunomiya-u.ac.jp	-	807249952	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5978		
134.h-pm2.vgs3.westel.com	-	807249953	GET	/software/winvn/winvn.html	200	9866		
134.h-pm2.vgs3.westel.com	-	807249955	GET	/software/winvn/winvn.gif	200	25218		
134.h-pm2.vgs3.westel.com	-	807249955	GET	/software/winvn/bluemarb.gif	200	4441		
134.h-pm2.vgs3.westel.com	-	807249955	GET	/images/construct.gif	200	1414		
ix-dfw12-08.ix.netcom.com	-	807249955	GET	/software/winvn/userguide/wvnguide.html	200	5998		
134.h-pm2.vgs3.westel.com	-	807249957	GET	/software/winvn/wvsmall.gif	200	13372		
ix-dfw12-08.ix.netcom.com	-	807249957	GET	/software/winvn/userguide/wvnguide.gif	200	4151		
haraway.ucet.ufl.edu	-	807249958	GET	/shuttle/missions/sts-71/movies/sts-71-tcdt-crew-walkout.mpg	200	887988		
van10271.direct.ca	-	807249960	GET	/software/winvn/wvsmall.gif	200	13372		
133.43.96.45	-	807249960	GET	/facilities/lc39a.html	200	7008		
ix-dfw12-08.ix.netcom.com	-	807249962	GET	/software/winvn/userguide/winvnsm.gif	200	3293		
van10271.direct.ca	-	807249965	GET	/images/KSC-logosmall.gif	200	1204		
sutnbgw1.ed.noda.sut.ac.jp	-	807249965	GET	/ksc.html	200	7280		
van10271.direct.ca	-	807249968	GET	/images/MOSAIC-logosmall.gif	200	363		
van10271.direct.ca	-	807249970	GET	/images/USA-logosmall.gif	200	234		
133.43.96.45	-	807249970	GET	/images/lc39a-logo.gif	200	13116		
van15422.direct.ca	-	807249971	GET	/software/winvn/winvn.html	200	9866		
in24.inetnebr.com	-	807249971	GET	/shuttle/missions/sts-68/news/sts-68-mcc-15.txt	200	1588		
van10271.direct.ca	-	807249972	GET	/images/WORLD-logosmall.gif	200	669		
134.h-pm2.vgs3.westel.com	-	807249972	GET	/images/KSC-logosmall.gif	200	1204		
134.h-pm2.vgs3.westel.com	-	807249972	GET	/images/MOSAIC-logosmall.gif	200	363		
134.h-pm2.vgs3.westel.com	-	807249977	GET	/images/USA-logosmall.gif	200	234		
piweba1y.prodigy.com	-	807249977	GET	/history/gemini/gemini.html	200	2522		
www-d3.proxy.aol.com	-	807249977	GET	/shuttle/missions/sts-71/movies/sts-71-mir-dock-2.mpg	200	835394		
ix-dfw12-08.ix.netcom.com	-	807249980	GET	/software/winvn/winvn.html	200	9866		
ix-dfw12-08.ix.netcom.com	-	807249981	GET	/software/winvn/winvn.gif	200	25218		
ix-dfw12-08.ix.netcom.com	-	807249981	GET	/images/construct.gif	200	1414		
ix-dfw12-08.ix.netcom.com	-	807249981	GET	/software/winvn/bluemarb.gif	200	4441		
134.h-pm2.vgs3.westel.com	-	807249981	GET	/images/WORLD-logosmall.gif	200	669		
piweba4y.prodigy.com	-	807249984	GET	/images/ksclogosmall.gif	200	3635		
js002.cc.utsunomiya-u.ac.jp	-	807249985	GET	/shuttle/resources/orbiters/discovery.html	200	6849		
ad06-061.compuserve.com	-	807249988	GET	/history/apollo/apollo-13/apollo-13.html	200	18556		
ix-dfw12-08.ix.netcom.com	-	807249988	GET	/software/winvn/wvsmall.gif	200	13372		
js002.cc.utsunomiya-u.ac.jp	-	807249993	GET	/shuttle/resources/orbiters/discovery-logo.gif	200	4179		
ix-dfw12-08.ix.netcom.com	-	807249994	GET	/images/KSC-logosmall.gif	200	1204		
ix-dfw12-08.ix.netcom.com	-	807249994	GET	/images/MOSAIC-logosmall.gif	200	363		
haraway.ucet.ufl.edu	-	807249995	GET	/shuttle/missions/sts-71/movies/sts-71-rollover.mpg	200	569688		
piweba4y.prodigy.com	-	807249998	GET	/history/apollo/images/footprint-logo.gif	200	4209		
133.43.96.45	-	807249998	GET	/images/kscmap-tiny.gif	200	2537		
js002.cc.utsunomiya-u.ac.jp	-	807249999	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
piweba1y.prodigy.com	-	807249999	GET	/history/apollo/apollo.html	200	3260		
ix-dfw12-08.ix.netcom.com	-	807249999	GET	/images/USA-logosmall.gif	200	234		
van15422.direct.ca	-	807250000	GET	/software/winvn/winvn.gif	200	25218		
ix-dfw12-08.ix.netcom.com	-	807250001	GET	/images/WORLD-logosmall.gif	200	669		
pm9.j51.com	-	807250007	GET	/images/dual-pad.gif	200	141308		
ad11-061.compuserve.com	-	807250010	GET	/	200	7280		
piweba1y.prodigy.com	-	807250011	GET	/history/apollo/images/footprint-small.gif	200	18149		
ad11-061.compuserve.com	-	807250012	GET	/images/ksclogo-medium.gif	200	5866		
uplherc.upl.com	-	807250012	GET	/shuttle/missions/sts-68/ksc-srl-image.html	200	1404		
uplherc.upl.com	-	807250018	GET	/shuttle/missions/sts-68/images/ksc-upclose.gif	200	86984		
